Restaurant ID,Restaurant name,Subzone,City,Overview,Metric,"09 Jun, 2026","10 Jun, 2026","11 Jun, 2026","12 Jun, 2026","13 Jun, 2026","14 Jun, 2026","15 Jun, 2026"
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Sales,Market share (%),0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Average rating,4,4,4,4,4,4,4
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Rated orders,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Bad orders,1,2,0,0,0,0,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Rejected orders,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,KPT+10 delayed orders,1,2,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Poor rated orders,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Total complaints,0,0,0,0,0,0,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Non-refunded complaints,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Poor quality,0,0,0,0,0,0,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Self logs other ors,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Online %,100,100,100,100,100,100,100
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,Offline time (in hours),0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,KPT (in minutes),30.6467,25.8933,21.42,27.015,16.87,31.4,14.45
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer experience,FOR accuracy (%),33.3,66.7,0,50,100,100,100
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Impressions,810,1002,1415,903,1205,1223,795
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Impressions to menu (%),6.9,6.8,4.6,6.1,4.9,6,6.4
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Menu opens,56,68,65,55,59,73,51
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Menu to cart (%),14.3,8.8,10.8,14.5,15.3,11,9.8
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Cart builds,8,6,7,8,9,8,5
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Cart to orders (%),37.5,50,14.3,25,11.1,25,40
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer funnel,Placed Orders,3,3,1,2,1,2,2
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,New user orders,3,3,1,2,0,2,2
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Repeat user orders,0,0,0,0,1,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Lapsed user orders,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Lunch orders,0,1,0,1,1,0,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Snacks orders,0,1,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Dinner orders,3,1,1,1,0,2,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Customer segmentation,Late night orders,0,0,0,0,0,0,0
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Sales from ads (Rs),3224.5,1905,870,1010,495,680,409.25
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Ads CTR (%),6.9,6.7,4.2,6.6,4.8,7.5,7.9
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Ads impressions,608,762,1256,665,956,785,597
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Ads menu opens,42,51,53,44,46,59,47
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Ads orders,3,3,1,1,1,2,1
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Ads spend (Rs),191.8389892578125,143.88136291503906,329.79662322998047,215.9237289428711,193.9237289428711,193.9237289428711,219.9237289428711
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Ads,Ads ROI,19.00030861349818,15.047119071831544,2.941206585137107,4.67757761013485,3.480749899352706,5.362933178261947,2.3871912436350953
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Offers,Orders with offers,3224.5,1085,870,565,495,680,898
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Offers,Gross sales from offers (Rs),3,2,1,1,1,2,2
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Offers,Discount given (Rs),420.5,310.0500030517578,100,180,180,360,202
21676789,Cabaana Kitchen & Bar,Preet Vihar,Delhi NCR,Offers,Effective discount (%),13.040781516514189,28.57603714762745,11.494252873563218,31.858407079646017,36.36363636363637,52.94117647058823,22.494432071269486
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Sales,Delivered orders,24,27,25,20,25,33,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Sales,Sales (Rs),5971.240234375,7848.0400390625,6654.68017578125,7579.60009765625,6438,12347.7998046875,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Sales,Market share (%),0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Average rating,4.209799766540527,4.209700107574463,4.178800106048584,4.186200141906738,4.181399822235107,4.1834001541137695,4.188799858093262
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Rated orders,2,6,5,2,0,7,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Bad orders,3,1,2,0,0,2,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Rejected orders,0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,KPT+10 delayed orders,1,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Poor rated orders,2,0,1,0,0,2,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Total complaints,1,1,1,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Non-refunded complaints,0,1,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Total complaints - Poor quality,1,1,1,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Self logs other ors,0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Online %,100,100,100,100,100,100,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,Offline time (in hours),0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,KPT (in minutes),13.9196,14.644,13.5513,13.0317,12.7263,13.337,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer experience,FOR accuracy (%),91.7,96.3,96,100,96.2,81.8,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Impressions,2674,2142,1868,2134,2332,1949,64
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Impressions to menu (%),7.6,5.9,8,7.5,6.5,7.7,7.8
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Menu opens,203,126,149,161,151,151,5
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Menu to cart (%),26.6,34.9,30.2,26.7,33.8,33.8,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Cart builds,54,44,45,43,51,51,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Cart to orders (%),44.4,61.4,55.6,46.5,51,64.7,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer funnel,Placed Orders,24,27,25,20,26,33,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,New user orders,14,15,16,13,18,20,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Repeat user orders,9,10,9,7,6,13,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Lapsed user orders,1,2,0,0,2,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Lunch orders,9,7,8,5,8,5,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Snacks orders,4,1,2,3,5,5,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Dinner orders,11,18,13,12,12,22,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Customer segmentation,Late night orders,0,1,2,0,1,1,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Sales from ads (Rs),5566.24,6860.04,6654.679999999999,6724.599999999999,5860,10038,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Ads CTR (%),7.4,5.4,7.3,7.2,6.2,7.6,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Ads impressions,2570,2026,1708,1969,2155,1797,2
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Ads menu opens,189,109,124,142,133,136,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Ads orders,22,23,25,17,24,29,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Ads spend (Rs),1923.0000305175781,917.5000610351562,833.0000305175781,1083.0001068115234,985.5000610351562,3525.5511169433594,2076.72900390625
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Ads,Ads ROI,3.4295371270612756,9.104086587826325,9.559423419291175,7.158817391833618,7.558599227457854,3.5619962903523983,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Offers,Orders with offers,2550.24,3281.04,3580.68,4109.6,3646,6424.8,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Offers,Gross sales from offers (Rs),13,16,15,12,18,23,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Offers,Discount given (Rs),1148.7599983215332,1692.9600067138672,1364.689992904663,1225.4000053405762,1788.9999980926514,2765.4099884033203,0
22057806,Soups & Troops,"Versova, Andheri West",Mumbai,Offers,Effective discount (%),45.04517232576055,51.5982733084111,38.112593668191344,29.81798657342439,49.067471149003055,43.04274175804967,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Sales,Delivered orders,3,6,6,1,0,4,7
20167617,GGB - Green Grain Bowl,Aundh,Pune,Sales,Sales (Rs),1057.3499755859375,2203.330078125,2778.840087890625,299,0,1877.3499755859375,3499.550048828125
20167617,GGB - Green Grain Bowl,Aundh,Pune,Sales,Market share (%),0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Average rating,4.463500022888184,4.4506001472473145,4.450399875640869,4.450500011444092,4.450799942016602,4.450699806213379,4.4506001472473145
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Rated orders,0,0,0,0,0,1,1
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Bad orders,0,0,0,0,1,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Rejected orders,0,0,0,0,1,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,KPT+10 delayed orders,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Poor rated orders,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Total complaints,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Non-refunded complaints,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Total complaints - Poor quality,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Self logs other ors,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Lost sales (Rs),0,0,0,0,140.25,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Online %,100,100,100,100,9.39,98.56,93.49
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,Offline time (in hours),0,0,0,0,8,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,KPT (in minutes),4.125,10.2517,8.29,4.52,0,8.035,12.5343
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer experience,FOR accuracy (%),100,100,83.3,100,0,100,100
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Impressions,504,779,935,405,212,999,515
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Impressions to menu (%),8.5,8.9,6.7,6.7,11.8,6.8,12.8
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Menu opens,43,69,63,27,25,68,66
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Menu to cart (%),18.6,29,15.9,11.1,16,14.7,16.7
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Cart builds,8,20,10,3,4,10,11
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Cart to orders (%),37.5,30,60,33.3,25,40,63.6
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer funnel,Placed Orders,3,6,6,1,1,4,7
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,New user orders,1,2,3,0,1,2,5
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Repeat user orders,0,0,3,1,0,1,2
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Lapsed user orders,2,4,0,0,0,1,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Lunch orders,1,1,0,1,1,3,4
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Snacks orders,2,2,1,0,0,1,2
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Dinner orders,0,3,5,0,0,0,1
20167617,GGB - Green Grain Bowl,Aundh,Pune,Customer segmentation,Late night orders,0,0,0,0,0,0,0
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Sales from ads (Rs),1046.25,1101.5,2129,299,0,1315.75,2535.25
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Ads CTR (%),8,8,6.4,7.6,15.8,7.4,13
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Ads impressions,399,637,769,317,114,795,415
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Ads menu opens,32,51,49,24,18,59,54
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Ads orders,3,4,4,1,0,3,6
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Ads spend (Rs),154.00001525878906,154.00001525878906,154.00001525878906,132,121.00000762939453,784.1102447509766,352.17799377441406
20167617,GGB - Green Grain Bowl,Aundh,Pune,Ads,Ads ROI,9.694804234214462,7.7597394908816355,15.753245192367237,3.1742424242424243,0,1.9640095385937528,9.296435489655112
20167617,GGB - Green Grain Bowl,Aundh,Pune,Offers,Orders with offers,1057.35,1365.23,2419.74,299,140.25,913.35,2207.1
20167617,GGB - Green Grain Bowl,Aundh,Pune,Offers,Gross sales from offers (Rs),3,4,5,1,1,2,5
20167617,GGB - Green Grain Bowl,Aundh,Pune,Offers,Discount given (Rs),446.75,427.75,495.25,120,46.75,224.25,738.75
20167617,GGB - Green Grain Bowl,Aundh,Pune,Offers,Effective discount (%),42.251857030821846,31.33171744830366,20.46707505759866,40.13377926421405,33.333333333333336,24.552472326518416,33.47152223791249
21434267,Bowl of Bliss,Anekal,Bengaluru,Sales,Delivered orders,2,1,3,0,2,0,2
21434267,Bowl of Bliss,Anekal,Bengaluru,Sales,Sales (Rs),200,195,568,0,661.5700073242188,0,374.75
21434267,Bowl of Bliss,Anekal,Bengaluru,Sales,Market share (%),0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Average rating,4.1041998863220215,4.1041998863220215,4.104100227355957,4.103799819946289,4.104000091552734,4.1041998863220215,4.1041998863220215
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Rated orders,0,1,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Bad orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Rejected orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,KPT+10 delayed orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Poor rated orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Total complaints,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Non-refunded complaints,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Total complaints - Poor quality,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Self logs other ors,0,0,0,0,1,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Online %,100,100,100,96.98,100,0,100
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,Offline time (in hours),0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,KPT (in minutes),0,0,0,0,0,0,29.125
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer experience,FOR accuracy (%),0,0,0,0,0,0,50
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Impressions,597,487,427,485,639,57,597
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Impressions to menu (%),7.7,6.6,8,6.8,5.5,3.5,6.7
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Menu opens,46,32,34,33,35,2,40
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Menu to cart (%),15.2,25,23.5,9.1,8.6,0,25
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Cart builds,7,8,8,3,3,0,10
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Cart to orders (%),28.6,12.5,37.5,0,66.7,0,20
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer funnel,Placed Orders,2,1,3,0,2,0,2
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,New user orders,2,1,3,0,2,0,2
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Repeat user orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Lapsed user orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Lunch orders,2,1,3,0,2,0,1
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Snacks orders,0,0,0,0,0,0,1
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Dinner orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Customer segmentation,Late night orders,0,0,0,0,0,0,0
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Sales from ads (Rs),200,195,550,0,655,0,65
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Ads CTR (%),7.4,5.8,7.4,7,4.9,0,6.5
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Ads impressions,564,449,394,427,592,0,571
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Ads menu opens,42,26,29,30,29,0,37
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Ads orders,2,1,3,0,2,0,1
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Ads spend (Rs),338.2033996582031,213.60169982910156,213.60169982910156,213.60169982910156,213.60169982910156,0,320.3983154296875
21434267,Bowl of Bliss,Anekal,Bengaluru,Ads,Ads ROI,1.1235842111109398,0.9129140833430426,3.604840226534066,0,3.3473516389244895,0,0.6398285825100973
21434267,Bowl of Bliss,Anekal,Bengaluru,Offers,Orders with offers,200,0,190,0,281.57,0,374.75
21434267,Bowl of Bliss,Anekal,Bengaluru,Offers,Gross sales from offers (Rs),2,0,2,0,1,0,2
21434267,Bowl of Bliss,Anekal,Bengaluru,Offers,Discount given (Rs),180,0,220,0,60,0,210.25
21434267,Bowl of Bliss,Anekal,Bengaluru,Offers,Effective discount (%),90,0,115.78947368421052,0,21.309087771877614,0,56.10406937958639
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Sales,Delivered orders,0,0,0,0,1,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Sales,Sales (Rs),0,0,0,0,111.30000305175781,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Sales,Market share (%),0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Average rating,3.176100015640259,3.175800085067749,3.175600051879883,3.175299882888794,3.174999952316284,3.174799919128418,3.174499988555908
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Rated orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Bad orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Rejected orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,KPT+10 delayed orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Poor rated orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Total complaints,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Non-refunded complaints,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Total complaints - Poor packaging,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Total complaints - Poor quality,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Total complaints - Wrong order,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Total complaints - Missing items,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Self logs other ors,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Lost sales (Rs),0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Online %,100,100,100,100,100,100,100
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,Offline time (in hours),0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,KPT (in minutes),0,0,0,0,21.67,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer experience,FOR accuracy (%),0,0,0,0,100,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Impressions,27,40,20,47,45,35,34
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Impressions to menu (%),3.7,10,10,2.1,11.1,2.9,5.9
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Menu opens,1,4,2,1,5,1,2
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Menu to cart (%),0,25,0,0,40,100,50
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Cart builds,0,1,0,0,2,1,1
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Cart to orders (%),0,0,0,0,50,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer funnel,Placed Orders,0,0,0,0,1,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,New user orders,0,0,0,0,1,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Repeat user orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Lapsed user orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Breakfast orders,0,0,0,0,0,0,0
22021589,Vibes & Bites Cafe,"Majiwada, Thane West",Mumbai,Customer segmentation,Lunch orders,0,0,0,0,0,0,0
